index,predicted-year,id
6712,2000,28597
6713,2004,69003
6714,1994,48368
6715,1994,460
6716,2008,20366
6717,2000,71535
6718,1997,21847
6719,1990,11985
6720,2003,39204
6721,2013,44203
6722,2003,69739
6723,2000,20893
6724,2008,44991
6725,1974,64837
6726,2007,14927
6727,2000,42753
6728,1982,66440
6729,2013,34388
6730,2013,16480
6731,2008,19375
6732,2008,56012
6733,1978,42814
6734,2013,2635
6735,2000,58147
6736,1997,25283
6737,1997,22469
6738,2013,53667
6739,1984,53042
6740,2013,48294
6741,2000,14043
6742,2013,24152
6743,1976,58060
6744,2008,26550
6745,2007,26459
6746,2000,2013
6747,1997,70210
6748,1998,48345
6749,1974,13282
6750,2003,2641
6751,2008,23787
6752,2008,26871
6753,1982,51054
6754,1960,34619
6755,1986,771
6756,1985,19915
6757,2000,70342
6758,2000,45664
6759,2012,28910
6760,1997,18539
6761,2004,36590
6762,1986,61147
6763,1984,30788
6764,1965,30306
6765,1992,34373
6766,2008,73701
6767,2003,69190
6768,2010,33694
6769,2008,55718
6770,1997,61230
6771,2011,57096
6772,2007,21147
6773,2010,54756
6774,2000,54381
6775,2012,39826
6776,2012,71176
6777,1982,32075
6778,1991,36021
6779,1997,72106
6780,2000,73009
6781,1997,69261
6782,1991,3397
6783,2004,46506
6784,2008,41426
6785,2012,23016
6786,2003,5777
6787,1999,57002
6788,2007,23685
6789,2012,57415
6790,2013,73889
6791,1972,30736
6792,2008,68996
6793,1996,41925
6794,1982,15222
6795,1997,47209
6796,2008,6114
6797,1974,62528
6798,2000,9667
6799,1997,6886
6800,2008,8333
6801,1972,38559
6802,2006,21048
6803,1996,61059
6804,2006,72799
6805,2000,30175
6806,1991,22926
6807,1987,9907
6808,2005,50461
6809,2000,69912
6810,2003,30886
6811,2003,22446
6812,2012,14678
6813,2011,1072
6814,1996,23684
6815,2000,45635
6816,1986,39180
6817,2010,14569
6818,1995,14293
6819,1996,45125
6820,2012,58261
6821,1995,20638
6822,1991,31420
6823,1982,17392
6824,2012,50463
6825,2008,42294
6826,2003,21789
6827,2010,22502
6828,1986,69357
6829,1974,22860
6830,2000,42157
6831,1997,10636
6832,1995,11404
6833,2009,34117
6834,2000,35624
6835,2000,74079
6836,2012,4842
6837,2003,13034
6838,2012,30012
6839,1991,22855
6840,2010,27718
6841,1998,41829
6842,1990,59752
6843,1986,20367
6844,1976,15973
6845,1991,30930
6846,2004,71350
6847,2000,24675
6848,2004,62207
6849,1984,514
6850,1990,48658
6851,2005,28096
6852,2000,41640
6853,2000,20346
6854,1997,72889
6855,1997,14109
6856,2013,68231
6857,1985,25568
6858,2000,52688
6859,2000,54949
6860,2003,3771
6861,2003,45242
6862,2006,32781
6863,1985,70810
6864,2012,7928
6865,2013,31945
6866,1994,446
6867,2013,6001
6868,1986,24457
6869,2000,70068
6870,2000,28994
6871,2003,70949
6872,1972,67508
6873,1995,8775
6874,1974,24018
6875,2008,40478
6876,1972,33513
6877,1991,14179
6878,2013,19414
6879,1974,28791
6880,1990,35864
6881,2000,51774
6882,1997,52387
6883,2013,69235
6884,1995,71382
6885,2010,483
6886,1997,43789
6887,2008,3855
6888,1994,52786
6889,2009,14272
6890,1999,28243
6891,2004,54810
6892,2008,5842
6893,2008,9066
6894,2005,4447
6895,2002,67443
6896,2003,10660
6897,2007,45478
6898,2002,6366
6899,1983,7234
6900,1995,20724
6901,2004,50038
6902,1974,18657
6903,1974,5131
6904,1971,35307
6905,1975,56635
6906,2007,28774
6907,1997,60325
6908,1982,28926
6909,1994,49046
6910,2000,53282
6911,1990,44097
6912,2003,25501
6913,2000,25556
6914,2012,32544
6915,1983,6126
6916,1960,70637
6917,2008,35795
6918,1974,31013
6919,2007,35982
6920,1981,6826
6921,1978,40121
6922,1990,66686
6923,2008,23246
6924,2000,45446
6925,1982,49212
6926,2003,63013
6927,2000,38070
6928,1997,62622
6929,2012,32294
6930,1999,72481
6931,1997,5007
6932,1987,19758
6933,2008,71817
6934,2008,56966
6935,2010,59331
6936,1986,31879
6937,2008,51311
6938,2011,37919
6939,1995,58168
6940,2007,47971
6941,2008,9812
6942,1995,60899
6943,2008,14752
6944,2000,62263
6945,1997,41933
6946,1984,59769
6947,2008,61139
6948,2000,24666
6949,1986,40543
6950,2006,4338
6951,2003,24447
6952,1986,29572
6953,2003,59178
6954,2004,13299
6955,1982,57089
6956,2002,55128
6957,1997,1318
6958,1972,49048
6959,1997,25416
6960,2003,56747
6961,1986,3306
6962,2006,13015
6963,2006,54451
6964,2008,3560
6965,2008,52927
6966,2012,33095
6967,2008,52762
6968,2003,20910
6969,1986,54372
6970,1994,61385
6971,1991,38457
6972,1997,37290
6973,1986,39662
6974,1974,59054
6975,2008,10864
6976,2009,46677
6977,2011,59828
6978,2004,62796
6979,1979,24577
6980,2000,204
6981,2009,31302
6982,1987,7538
6983,1988,52133
6984,2008,8969
6985,2009,45778
6986,1994,72796
6987,2013,71337
6988,2000,52973
6989,2000,37956
6990,1994,8580
6991,2007,52041
6992,2002,59120
6993,1997,47025
6994,1997,22754
6995,2006,64625
6996,1974,24536
6997,1997,33763
6998,2004,14318
6999,2013,11955
7000,1976,24091
7001,1987,49932
7002,1974,28041
7003,1987,62674
7004,2004,3836
7005,2000,43745
7006,1995,2510
7007,2008,52033
7008,1976,22576
7009,1992,38683
7010,1987,21988
7011,1997,2323
7012,2012,19793
7013,2000,41094
7014,2000,73045
7015,2000,36072
7016,2009,21303
7017,2004,31913
7018,2006,24278
7019,1985,44198
7020,1986,47059
7021,2000,48150
7022,2000,44118
7023,1977,25525
7024,2003,73126
7025,2000,69071
7026,2000,10813
7027,2007,19147
7028,2005,20326
7029,2003,49466
7030,2003,63214
7031,2007,34580
7032,2012,69415
7033,2000,2415
7034,1997,60770
7035,1996,35811
7036,1991,67081
7037,1987,48109
7038,1979,46356
7039,1994,36333
7040,1990,54240
7041,1994,8764
7042,2012,59239
7043,2000,70557
7044,2003,38944
7045,1997,26008
7046,1974,40162
7047,1991,34630
7048,1997,23719
7049,1974,58969
7050,2008,43241
7051,1995,65598
7052,1976,29359
7053,2004,21235
7054,2013,24265
7055,1982,43176
7056,2002,14575
7057,2007,486
7058,2007,74096
7059,2007,29810
7060,2013,5923
7061,1997,59853
7062,2012,4829
7063,1972,40056
7064,1997,13666
7065,2013,17864
7066,2000,55939
7067,1999,50964
7068,1982,31032
7069,1998,7656
7070,1994,26360
7071,2012,26841
7072,1987,67534
7073,2013,62790
7074,1980,67512
7075,2000,39797
7076,2007,10318
7077,1997,16330
7078,1991,72655
7079,1972,31847
7080,1972,51446
7081,2000,25831
7082,1997,34934
7083,1976,5697
7084,2000,846
7085,2004,62445
7086,1960,3806
7087,2003,683
7088,1997,36839
7089,1993,36940
7090,2000,68229
7091,1983,4049
7092,2010,13643
7093,2007,14282
7094,2003,38054
7095,1972,38676
7096,1974,8097
7097,2000,21025
7098,1994,59050
7099,1990,14146
7100,2000,29232
7101,1997,70106
7102,1997,12469
7103,2005,18357
7104,1968,44247
7105,2003,57902
7106,1991,11465
7107,2007,40517
7108,1991,13280
7109,2013,3569
7110,1985,7774
7111,1988,54835
7112,2008,69016
7113,2000,71109
7114,2007,751
7115,2000,16478
7116,2013,66970
7117,1991,29012
7118,1993,2172
7119,1986,63562
7120,2009,9019
7121,1997,44253
7122,1984,69568
7123,2013,56559
7124,1991,41595
7125,1997,30660
7126,1997,29467
7127,2004,60978
7128,2008,27281
7129,2000,63276
7130,2007,68791
7131,1981,48096
7132,2008,69339
7133,2008,41112
7134,1995,44979
7135,1984,69072
7136,2010,21390
7137,1974,29853
7138,1991,14421
7139,2008,49327
7140,2003,39562
7141,2004,12187
7142,2003,73408
7143,1986,8995
7144,2000,12419
7145,2012,4475
7146,1999,58151
7147,2000,5744
7148,2000,10563
7149,2003,7059
7150,2000,9708
7151,1974,53984
7152,2000,35779
7153,2007,28594
7154,1997,23573
7155,1996,30019
7156,1991,13214
7157,1999,33477
7158,2008,59296
7159,2000,57954
7160,2003,48979
7161,2003,68439
7162,2007,69931
7163,1992,63843
7164,2010,17617
7165,2013,64568
7166,2000,38595
7167,1987,44420
7168,1997,31767
7169,2002,32574
7170,2000,55119
7171,2003,32878
7172,2011,50078
7173,2000,32557
7174,2000,33812
7175,1986,9813
7176,2011,14941
7177,2006,72136
7178,1983,31289
7179,2012,27099
7180,1983,7401
7181,1974,31274
7182,2004,41310
7183,2012,50423
7184,1984,52763
7185,1997,57567
7186,1980,8264
7187,2007,64744
7188,2000,11236
7189,2000,52310
7190,2003,61817
7191,1991,69384
7192,2008,664
7193,1997,43170
7194,2000,10584
7195,1977,42740
7196,2000,50128
7197,1997,26321
7198,2003,33195
7199,1995,58638
7200,2008,9765
7201,2010,14281
7202,2006,43617
7203,2010,47465
7204,1996,13132
7205,1972,8030
7206,2010,14166
7207,2000,14653
7208,2008,6718
7209,1997,47620
7210,1974,58705
7211,2000,28278
7212,2000,51034
7213,1980,20373
7214,2000,35465
7215,2010,59609
7216,2002,43909
7217,2004,53818
7218,2000,48443
7219,1997,35280
7220,1960,54447
7221,2003,45158
7222,2004,8800
7223,1983,59016
7224,1974,22183
7225,1995,31069
7226,2000,923
7227,2000,28298
7228,2000,48264
7229,1997,1192
7230,2003,62855
7231,2004,23985
7232,1990,22543
7233,2007,23097
7234,1996,47825
7235,1984,44445
7236,2007,36479
7237,2000,32014
7238,1986,64191
7239,2000,59753
7240,2005,12281
7241,2009,16482
7242,2002,58459
7243,2000,13811
7244,2012,23372
7245,2008,62647
7246,2003,19352
7247,1983,36391
7248,2003,35127
7249,1983,46978
7250,2006,57406
7251,2008,72936
7252,1990,21913
7253,1995,13414
7254,2011,6678
7255,1996,48010
7256,2003,50774
7257,2008,38596
7258,2010,26224
7259,2013,48839
7260,2006,6275
7261,1984,73302
7262,2013,37315
7263,2000,6352
7264,2010,40072
7265,1997,39257
7266,1997,45762
7267,1991,24081
7268,2003,61995
7269,1982,66589
7270,2006,23846
7271,2008,24379
7272,1974,8296
7273,2004,45678
7274,2000,34178
7275,1974,30178
7276,2010,55194
7277,1982,44305
7278,1960,9244
7279,1997,62069
7280,1996,18831
7281,2000,61735
7282,2008,32738
7283,2000,44839
7284,2012,73969
7285,2005,66763
7286,2003,11117
7287,2000,8420
7288,1991,71036
7289,2008,7667
7290,1991,70447
7291,1986,10873
7292,2013,3041
7293,2006,40622
7294,2000,20239
7295,2003,25787
7296,1995,3081
7297,2008,58657
7298,1996,15675
7299,1997,241
7300,2012,49695
7301,2013,65661
7302,2008,72396
7303,2007,67828
7304,1995,7489
7305,2000,35468
7306,1994,35922
7307,2000,7525
7308,1996,41089
7309,2003,29064
7310,2012,25893
7311,2000,28885
7312,2003,55528
7313,2000,13484
7314,2010,37177
7315,2000,51950
7316,1997,16563
7317,2000,60869
7318,2000,30361
7319,2000,29413
7320,2013,51788
7321,1997,25822
7322,2007,15879
7323,2006,37068
7324,2013,6824
7325,2008,72206
7326,1983,21819
7327,2007,36032
7328,2013,22445
7329,2004,13564
7330,2000,65380
7331,2000,27629
7332,1974,69182
7333,2000,29023
7334,1998,53780
7335,2003,66779
7336,1974,53319
7337,1990,67886
7338,2003,68869
7339,2011,22084
7340,1997,69053
7341,2010,10984
7342,2008,6258
7343,1997,71918
7344,2000,56541
7345,2000,58937
7346,1976,53077
7347,1986,8892
7348,1997,4697
7349,1997,4275
7350,2006,49506
7351,1991,17262
7352,2000,26127
7353,2008,31687
7354,2003,34009
7355,1997,67637
7356,1991,73893
7357,1995,45214
7358,2010,53861
7359,1980,41592
7360,1983,5241
7361,2011,66704
7362,2010,23538
7363,1995,28304
7364,2000,72435
7365,2011,12995
7366,2008,57253
7367,1997,38594
7368,2000,36259
7369,1983,11875
7370,1991,19044
7371,2000,12580
7372,1991,315
7373,1986,66214
7374,1997,19932
7375,1991,66224
7376,2009,46529
7377,1997,4552
7378,2011,61857
7379,2010,63775
7380,1982,52194
7381,2007,24580
7382,2000,45442
7383,2004,47647
7384,2008,49714
7385,1998,20826
7386,2012,17672
7387,1997,51707
7388,2013,61670
7389,1982,32457
7390,2004,69987
7391,2010,15037
7392,1984,70935
7393,2008,4700
7394,2000,36130
7395,2008,50391
7396,1983,5899
7397,1997,54378
7398,1986,10991
7399,1960,62117
7400,1976,32603
7401,2008,12873
7402,1999,12523
7403,2012,65229
7404,2013,33234
7405,2012,57834
7406,1986,37968
7407,2008,16536
7408,2008,46295
7409,1974,24953
7410,2000,17296
7411,2012,63097
7412,1990,37317
7413,2008,73880
7414,1990,16024
7415,2002,53721
7416,2000,12611
7417,2009,37584
7418,2000,60711
7419,2006,57130
7420,2008,11718
7421,2004,46740
7422,2008,1495
7423,1995,71397
7424,2003,68636
7425,2002,23599
7426,2000,21323
7427,1995,64909
7428,2000,49273
7429,1987,69413
7430,1995,70903
7431,2004,58185
7432,2000,13117
7433,2006,7279
7434,2003,13329
7435,2013,61257
7436,2009,1429
7437,2003,30065
7438,2007,27949
7439,2000,18495
7440,1994,71903
7441,2000,2269
7442,2008,20644
7443,1997,62950
7444,2000,24971
7445,2008,16285
7446,2012,15463
7447,2003,1295
7448,1984,55527
7449,2007,33430
7450,2000,54636
7451,2006,28412
7452,1998,13407
7453,1986,55480
7454,1999,71161
7455,2007,36528
7456,2003,27663
7457,1990,36718
7458,2012,53808
7459,1995,16755
7460,1990,49369
7461,1985,62617
7462,2008,280
7463,1989,7521
7464,2011,18732
7465,2000,16831
7466,2008,5018
7467,2000,10565
7468,2012,8662
7469,2004,9942
7470,2013,29874
7471,1993,54469
7472,1995,43204
7473,2000,53568
7474,1990,51127
7475,1992,58836
7476,1992,11579
7477,2010,60799
7478,1984,36374
7479,2009,55151
7480,2000,47544
7481,2004,72575
7482,2000,7976
7483,2011,21031
7484,2003,13647
7485,2010,48799
7486,2000,7788
7487,2010,29435
7488,2010,1166
7489,1998,1159
7490,2003,24813
7491,1976,68728
7492,1979,57936
7493,1998,72725
7494,2009,19882
7495,2008,60091
7496,1965,47599
7497,1997,54319
7498,2004,41121
7499,2008,72486
7500,2010,14717
7501,2000,26514
7502,2008,27625
7503,1990,66819
7504,2007,13900
7505,2000,51713
7506,2005,27144
7507,2008,61426
7508,2007,59962
7509,2010,66581
7510,1974,41157
7511,2005,29938
7512,2005,59423
7513,1991,49497
7514,2003,47667
7515,2005,40570
7516,1986,14300
7517,1972,36600
7518,2005,27004
7519,1976,42140
7520,1987,45065
7521,1997,18522
7522,2000,3212
7523,1991,25905
7524,1990,63735
7525,2000,40067
7526,2007,9478
7527,1991,35621
7528,1995,40917
7529,2008,39720
7530,1997,47246
7531,2000,51663
7532,2003,49790
7533,2000,32662
7534,2007,72837
7535,2000,46066
7536,1982,20632
7537,2000,71282
7538,1994,37491
7539,1974,27739
7540,1997,60841
7541,2000,5705
7542,2003,16697
7543,2007,25097
7544,1976,43589
7545,2000,72253
7546,2004,26562
7547,2000,17285
7548,1983,4496
7549,2003,46153
7550,2008,23512
7551,1990,67558
7552,1991,20838
7553,2003,63346
7554,2008,53620
7555,1984,16997
7556,1979,49924
7557,2008,28950
7558,1994,61610
7559,1982,7183
7560,2003,61622
7561,1996,1746
7562,2006,10358
7563,2011,29866
7564,1972,63790
7565,1974,58535
7566,1996,53607
7567,1986,64154
7568,2000,38613
7569,2011,22930
7570,2000,30997
7571,1997,59116
7572,2000,13782
7573,2000,51041
7574,1980,60283
7575,2012,55460
7576,2000,51085
7577,1987,68903
7578,2003,45728
7579,1972,21214
7580,1974,24094
7581,1997,533
7582,1991,18677
7583,2003,38050
7584,1997,58208
7585,2008,68043
7586,2008,70020
7587,2000,61317
7588,2003,13294
7589,2008,17383
7590,1980,42284
7591,1991,11036
7592,2000,19139
7593,1976,71945
7594,2005,5254
7595,2006,3059
7596,2004,40296
7597,1997,2682
7598,2003,51700
7599,2004,30202
7600,1997,20320
7601,2012,35662
7602,1997,54819
7603,2003,65398
7604,2008,36963
7605,2003,17375
7606,2010,58439
7607,1997,73361
7608,1991,7452
7609,2012,32223
7610,2000,43329
7611,1974,50735
7612,1999,16901
7613,1984,53351
7614,1994,67279
7615,1996,25830
7616,1984,34240
7617,2013,43460
7618,2008,18887
7619,2009,24275
7620,2003,55286
7621,2012,18440
7622,2007,33849
7623,1995,5834
7624,1979,60618
7625,2000,34604
7626,1997,12184
7627,2008,68553
7628,1991,43256
7629,2013,50818
7630,1997,40270
7631,2004,24417
7632,2010,24539
7633,2003,61897
7634,1987,69023
7635,2003,9284
7636,1992,1093
7637,2000,5388
7638,2000,18714
7639,1991,44896
7640,1979,56669
7641,2009,46599
7642,1998,11380
7643,1980,61844
7644,2008,36155
7645,1997,58806
7646,1998,40615
7647,1998,40085
7648,1976,12344
7649,2007,74012
7650,1987,45454
7651,1990,53380
7652,2000,42343
7653,2000,48250
7654,1997,61404
7655,1996,41883
7656,2002,49632
7657,2008,39174
7658,2012,30369
7659,2000,62755
7660,1997,20447
7661,2008,28633
7662,2004,42208
7663,2012,40821
7664,1997,43712
7665,2004,30668
7666,2003,64232
7667,1989,61256
7668,2012,41667
7669,1984,55712
7670,1987,59855
7671,2008,58149
7672,1997,24311
7673,1997,39402
7674,1997,36829
7675,2006,56254
7676,2000,29987
7677,1998,9882
7678,1992,63815
7679,2000,33044
7680,2000,44400
7681,1991,43823
7682,2000,48092
7683,2007,5877
7684,1994,67487
7685,2007,18746
7686,2013,57499
7687,1989,25661
7688,2008,21837
7689,2000,50711
7690,2000,12773
7691,2000,9742
7692,2002,20758
7693,2005,29602
7694,1997,23810
7695,1995,28328
7696,1994,46714
7697,2003,13879
7698,2003,10898
7699,1982,61239
7700,2007,28756
7701,1996,70990
7702,2000,16970
7703,2003,28197
7704,1995,73029
7705,1974,49541
7706,1997,40846
7707,2000,50833
7708,2004,35985
7709,2003,67103
7710,2012,27900
7711,2004,63462
7712,1987,43691
7713,2007,19601
7714,2008,5304
7715,1998,70620
7716,2011,33146
7717,1960,53933
7718,2011,19653
7719,2003,38408
7720,2000,5378
7721,2004,30343
7722,2009,61163
7723,2008,48044
7724,1972,9414
7725,2006,52857
7726,2003,3273
7727,2000,15401
7728,1960,73125
7729,2011,51919
7730,2000,71620
7731,1972,32084
7732,2003,18333
7733,2008,24777
7734,1997,73477
7735,1972,46001
7736,2000,21222
7737,2000,69069
7738,1995,45679
7739,2004,18128
7740,2004,53128
7741,2008,41427
7742,1972,15781
7743,2000,5721
7744,2009,53714
7745,1987,6670
7746,2008,56138
7747,2008,62936
7748,2006,14457
7749,2003,37602
7750,1994,36608
7751,2000,9921
7752,1997,5205
7753,2007,36790
7754,1982,23568
7755,2008,26808
7756,2000,35255
7757,2004,44231
7758,1997,27135
7759,1996,54488
7760,2000,24161
7761,2012,50479
7762,2008,18139
7763,2007,46045
7764,2004,55968
7765,2000,3733
7766,1991,1260
7767,1995,63734
7768,2013,48328
7769,1987,35412
7770,1982,68251
7771,1987,11031
7772,2006,48632
7773,1991,26520
7774,2012,14061
7775,2007,8921
7776,2013,8695
7777,1984,47841
7778,1987,12059
7779,2000,8270
7780,1996,194
7781,2006,55247
7782,1984,9956
7783,2003,29105
7784,2000,39691
7785,1991,35074
7786,1997,30829
7787,2004,25392
7788,1976,14202
7789,1987,37858
7790,1972,36986
7791,1974,53276
7792,2000,39048
7793,2010,20646
7794,1997,27545
7795,1997,42978
7796,2003,45989
7797,2000,62640
7798,2000,15173
7799,1995,33551
7800,2007,57827
7801,2011,15615
7802,2013,58166
7803,1986,43763
7804,2004,71990
7805,2000,16547
7806,1981,10158
7807,1997,51808
7808,2000,51689
7809,1997,16852
7810,1997,36901
7811,2002,32565
7812,2006,37980
7813,2000,59354
7814,1997,3292
7815,1997,58997
7816,2010,22254
7817,2007,34306
7818,2012,65025
7819,2010,71384
7820,1997,35325
7821,2000,65233
7822,2010,46193
7823,2006,40578
7824,1997,58540
7825,1983,29606
7826,1988,26564
7827,2010,39469
7828,1974,53233
7829,1994,68672
7830,2012,5268
7831,1997,21950
7832,1998,52612
7833,1995,66995
7834,2000,71717
7835,2008,73830
7836,2005,62287
7837,2010,55476
7838,2012,33883
7839,2012,55575
7840,2000,43403
7841,2013,33467
7842,1998,23949
7843,2004,44062
7844,1997,1067
7845,2008,72730
7846,1997,32521
7847,1993,73419
7848,2013,54728
7849,1982,53352
7850,2000,40778
7851,2000,22964
7852,2003,11611
7853,2008,16283
7854,2008,63183
7855,1974,46394
7856,2010,52037
7857,2005,7832
7858,1988,19219
7859,2003,13324
7860,2008,12023
7861,2012,45405
7862,2012,35069
7863,2005,55318
7864,2000,9108
7865,1987,39692
7866,2013,51976
7867,1991,14242
7868,2003,33278
7869,2005,15086
7870,1995,49654
7871,2003,39265
7872,1997,47382
7873,1997,29621
7874,2012,30819
7875,1991,63405
7876,1999,8517
7877,2005,73149
7878,2005,52378
7879,2008,39247
7880,2008,4743
7881,1997,49819
7882,1991,2511
7883,2010,23353
7884,2003,34405
7885,2009,57955
7886,1997,67437
7887,2013,41093
7888,1994,15573
7889,2008,73614
7890,1996,55443
7891,2012,43103
7892,2006,52806
7893,1980,62166
7894,2010,69233
7895,1996,9199
7896,1984,34907
7897,2000,64114
7898,1992,50449
7899,2011,39326
7900,1997,25834
7901,2009,23990
7902,1982,65839
7903,2008,72586
7904,2013,53649
7905,1994,13742
7906,2003,8999
7907,2011,40025
7908,2009,25202
7909,1987,45005
7910,2000,32976
7911,1999,33093
7912,2006,8233
7913,2006,45044
7914,1985,20650
7915,2000,17062
7916,1995,30848
7917,1974,4946
7918,1995,63120
7919,2008,64622
7920,2008,46233
7921,1997,53592
7922,1997,20619
7923,1996,40831
7924,1998,63526
7925,2003,68317
7926,1985,7860
7927,2000,12597
7928,1997,18191
7929,2007,8091
7930,1972,63108
7931,2003,2560
7932,2012,53521
7933,2000,36467
7934,2006,54304
7935,1992,74036
7936,2008,21779
7937,2000,61901
7938,1997,41346
7939,2007,47405
7940,2008,7777
7941,2007,37229
7942,1990,74050
7943,1998,40090
7944,2004,10404
7945,1997,38533
7946,1997,4833
7947,1976,16629
7948,2008,54322
7949,2008,39979
7950,2004,33822
7951,1974,37558
7952,1995,1861
7953,1976,42202
7954,2004,70937
7955,1994,32210
7956,2005,65796
7957,2004,50997
7958,2004,55112
7959,1995,26027
7960,2000,40708
7961,2011,42699
7962,2010,22057
7963,2003,12676
7964,2000,59820
7965,2013,54241
7966,2000,26506
7967,2000,13342
7968,2011,8387
7969,1980,64740
7970,1985,55458
7971,1972,25495
7972,1974,55113
7973,1990,37542
7974,2008,27101
7975,2008,41852
7976,2013,25037
7977,1992,46491
7978,1997,13387
7979,1990,55853
7980,2008,17624
7981,2008,67301
7982,2000,51729
7983,2008,70585
7984,1982,56449
7985,1982,63691
7986,1974,18389
7987,2003,43634
7988,2005,17149
7989,1990,26367
7990,1960,19639
7991,1996,71095
7992,2003,14832
7993,1993,70929
