"","count","RR2","expected","RR1","DistanceToRadar","Composite","HybridScan","HydrometeorType","Kdp","RadarQualityIndex","RR3","Reflectivity","ReflectivityQC","RhoHV","Velocity","Zdr","LogWaterVolume","MassWeightedMean","MassWeightedSD","Expected"
"933","938",NA,0,0,34,NA,NA,8,0,0.0672646,NA,-1.5,NA,0.821667,NA,1.375,NA,NA,NA,0
"934","939",NA,0,0,51,NA,NA,8,0,999,NA,4.11764705882353,NA,0.634411705882353,NA,-0.716911764705882,NA,NA,NA,0
"936","940",NA,0,0,74,NA,NA,8,0,999,NA,5.5,NA,1.05167,-99901,6.1875,NA,NA,NA,0
"937","941",NA,0,0,18,NA,NA,8,0,0.16506761,NA,3.95,NA,0.9023341,NA,0.2875,NA,NA,NA,0
"938","942",NA,0,0,54,NA,NA,8,0,999,NA,-4,NA,NA,NA,NA,NA,NA,NA,0
"939","943",NA,0,0,57,NA,NA,8,0,0,NA,12.4166666666667,-99903,0.495000166666667,12.3333333333333,0.0208333333333333,NA,NA,NA,0
"940","944",NA,0,0,59,NA,NA,8,0,0.05585175,NA,14.45,NA,0.6416665,-3.1,2.99375,NA,NA,NA,0
"941","945",NA,0,0,95,NA,NA,8,0,0.106469833333333,NA,7.25,NA,0.510000166666667,0.916666666666667,0.489583333333333,NA,NA,NA,0
"942","946",NA,0,0,61.1818181818182,8.09090909090909,NA,4.18181818181818,0,0.870935272727273,NA,7.54545454545455,7.54545454545455,0.988940545454545,-27243.2272727273,0.659090909090909,NA,NA,NA,0
"943","947",NA,0,0,75,NA,NA,8,0,999,NA,-2,NA,0.968333,NA,0.1875,NA,NA,NA,0
"944","948",NA,0,0,43,NA,NA,8,0,166.5633339,NA,0,NA,0.421110833333333,6.5,2.125,NA,NA,NA,0
"945","949",NA,0,0,76,NA,NA,8,0,713.584383657143,NA,-1.71428571428571,NA,0.734047714285714,NA,3.125,NA,NA,NA,0
"947","950",0.580847,0,0.217817625,80,15.375,NA,4.375,0,125.540748875,NA,12.5625,NA,1.0145845,NA,0.3359375,NA,NA,NA,0
"948","951",NA,0,0,21,NA,NA,8,0,999,NA,-2.5,NA,NA,NA,NA,NA,NA,NA,0
"949","952",NA,0,0,12,NA,NA,8,0,0.05680258,NA,0.6,NA,0.6463332,NA,1.625,NA,NA,NA,0
"950","953",NA,0,0,20,NA,NA,8,0,0.026613076,NA,3.9,NA,NA,NA,NA,NA,NA,NA,0
"951","954",NA,0,0,78,NA,NA,8,0,285.478780428571,NA,4.64285714285714,NA,0.708333142857143,NA,0.142857142857143,NA,NA,NA,0
"952","955",NA,0,0,7,NA,NA,8,0,0.0175359,NA,6.5,NA,0.421667,-99901,0.25,NA,NA,NA,0
"953","956",NA,0,0,95,NA,NA,8,0,0.2053952,NA,-7.4,NA,NA,NA,NA,NA,NA,NA,0
"954","957",NA,4.6,0,37,NA,NA,8.5,0,499.9796655,NA,15.75,NA,1.04,NA,3.09375,NA,NA,NA,4.6
"955","958",NA,0,0,52,NA,NA,8,0,999,NA,-7.5,NA,0.827222333333333,15.8333333333333,0.520833333333333,NA,NA,NA,0
"956","959",NA,0,0,48,NA,NA,8,0,999,NA,8,NA,1.05167,NA,0.5625,NA,NA,NA,0
"958","960",NA,0,0,95,NA,NA,8,0,999,NA,-3.5,NA,0.725,NA,-1.4375,NA,NA,NA,0
"959","961",NA,0,0,59,NA,NA,8,0,0.22628362,NA,4.6,NA,0.7670002,5.2,3.1125,NA,NA,NA,0
"960","962",NA,0,0,77,NA,NA,8,0,0,NA,9.33333333333333,NA,0.778889,2.16666666666667,3.97916666666667,NA,NA,NA,0
"961","963",NA,2,0,32,NA,NA,8,0,999,NA,22.5,NA,-99903,-99903,-99903,NA,NA,NA,2
"962","964",NA,0,0,59,NA,NA,8,0,749.391666,NA,-4.25,NA,1.05167,NA,0.015625,NA,NA,NA,0
"963","965",NA,0,0,46.1428571428571,NA,NA,8.14285714285714,0,0.298678285714286,NA,12.2857142857143,NA,1.03309614285714,NA,0.9375,NA,NA,NA,0
"964","966",0.44946,0,0.058051375,19.46875,16.8125,NA,7.75,0,32.06851159375,NA,12.046875,NA,0.9858344375,NA,0.421875,NA,NA,NA,0
"965","967",NA,0,0,85.3076923076923,NA,NA,7.53846153846154,0,0.2296756,NA,7,NA,0.836538615384615,NA,1.85096153846154,NA,NA,NA,0
"966","968",NA,0,0,76,NA,NA,8,0,0.0587591888888889,NA,-2.72222222222222,NA,NA,NA,NA,NA,NA,NA,0
"967","969",NA,0,0,60,NA,NA,8,0,0.027218988125,NA,15.59375,NA,0.66125,-16.71875,2.4921875,NA,NA,NA,0
"969","970",NA,0,0,7,NA,NA,8,0,0.105630047058824,NA,4.55882352941176,NA,0.508137294117647,5.26470588235294,2.26838235294118,NA,NA,NA,0
"970","971",NA,0,0,34,NA,NA,8,0,333.051950433333,NA,1.83333333333333,NA,1.00389,NA,4.20833333333333,NA,NA,NA,0
"971","972",NA,0,0,42,NA,NA,8,0,0.0764761384615385,NA,6.07692307692308,NA,0.766025692307692,-0.384615384615385,0.697115384615385,NA,NA,NA,0
"972","973",NA,0,0,70,NA,NA,8,0,0.16983355,NA,9.04166666666667,NA,0.745555333333333,-13.3333333333333,3.73958333333333,NA,NA,NA,0
"973","974",NA,0,0,78,NA,NA,8,0,999,NA,-0.333333333333333,NA,NA,NA,NA,NA,NA,NA,0
"974","975",NA,0,0,80,NA,NA,8,0,999,NA,0.833333333333333,NA,0.701667666666667,14.5,5.04166666666667,NA,NA,NA,0
"975","976",NA,1012.7,0,23,NA,NA,8,0,999,NA,26.8055555555556,NA,0.634999833333333,NA,2.625,NA,NA,NA,1012.7
"976","977",NA,0,0,93,NA,NA,8,0,0,NA,-0.75,NA,1.05167,NA,7.9375,NA,NA,NA,0
"977","978",NA,0,0,17,NA,NA,8,0,0,NA,6.72727272727273,-99903,0.643787818181818,NA,-1.8125,NA,NA,NA,0
"978","979",NA,0,0,17,NA,NA,8,0,0,NA,0.666666666666667,-99903,0.541111166666667,-3.75,3.32291666666667,NA,NA,NA,0
"980","980",NA,0,0,68.75,NA,NA,8.25,0,749.46967425,NA,-2.375,NA,1.0375,NA,4.890625,NA,NA,NA,0
"981","981",NA,0,0,19,NA,NA,8,0,374.625,NA,4.3125,NA,0.70208325,2.875,1.59375,NA,NA,NA,0
"982","982",0.6226394,0,0.478953384615385,96,21.1153846153846,20.0384615384615,1.23076923076923,0,0.985520307692308,NA,19.8846153846154,19.8846153846154,0.981154538461538,2.46153846153846,0.538461538461538,-11.8873242808308,1.77377849261538,0.691451169156462,0
"983","983",NA,0,0,95,NA,NA,8,0,0.117211933333333,NA,-9.33333333333333,NA,0.926667333333333,0.25,-0.65625,NA,NA,NA,0
"984","984",NA,0,0,71.5714285714286,NA,NA,5,0,286.091359428571,NA,8.92857142857143,NA,0.972144714285714,NA,1.60714285714286,NA,NA,NA,0
"985","985",NA,0,0,90,NA,NA,8,0,999,NA,-0.25,NA,0.820555666666667,NA,-1,NA,NA,NA,0
"986","986",0.620495,0,0.265987,56,NA,NA,9,0,0.9779085,NA,17,NA,1.03167,-99901,-0.46875,NA,NA,NA,0
"987","987",NA,0,0,47,NA,NA,8,0,999,NA,3.35714285714286,NA,0.654048571428571,-0.285714285714286,2.03571428571429,NA,NA,NA,0
"988","988",NA,0,0,13,NA,NA,8,0,111.076494033333,NA,3.33333333333333,NA,0.793888444444444,NA,-2.5,NA,NA,NA,0
"989","989",NA,0,0,72,NA,NA,8,0,333.027783166667,NA,-1,NA,0.691666666666667,-33298.6666666667,2.0625,NA,NA,NA,0
"991","990",NA,0,0,17,NA,NA,8,0,0.104507085,NA,7.83333333333333,NA,0.681111,NA,1.91666666666667,NA,NA,NA,0
"992","991",NA,0,0,86,NA,NA,8,0,0,NA,5.08333333333333,NA,0.540555666666667,NA,0.520833333333333,NA,NA,NA,0
"993","992",NA,0,0,34,NA,NA,8,0,0,NA,12.3571428571429,-99903,0.706904714285714,-3.07142857142857,2.15178571428571,NA,NA,NA,0
"994","993",NA,0,0,57,NA,NA,8,0,0.0617608230769231,NA,0.692307692307692,NA,0.548333538461538,NA,4.42307692307692,NA,NA,NA,0
"995","994",NA,0,0,49,NA,NA,7.33333333333333,0,0.274902316666667,NA,6.91666666666667,NA,0.516666666666667,14.3333333333333,4.86458333333333,NA,NA,NA,0
"996","995",NA,0,0,48,NA,NA,8,0,999,NA,9,NA,0.438333333333333,-3.16666666666667,-1.55208333333333,NA,NA,NA,0
"997","996",NA,0,0,33,NA,NA,8,0,0,NA,8.5,-99903,0.668333166666667,-4.58333333333333,3.85416666666667,NA,NA,NA,0
"998","997",NA,0,0,22,NA,NA,8,0,0.0434324,NA,-4.5,NA,0.683333,NA,-1.3125,NA,NA,NA,0
"999","998",NA,0,0,90,NA,NA,7.66666666666667,0,0.21017815,NA,8.08333333333333,NA,0.531666666666667,0.333333333333333,-0.322916666666667,NA,NA,NA,0
"1000","999",NA,0,0,78,NA,NA,8,0,999,NA,11,NA,0.611666666666667,15.0833333333333,2.38541666666667,NA,NA,NA,0
"4","1000",NA,0,0,50,NA,NA,8,0,999,NA,-5.5,NA,1.05167,NA,5.625,NA,NA,NA,0
