,0
5556,non functional
5557,non functional
5558,non functional
5559,functional
5560,functional
5561,functional
5562,functional
5563,non functional
5564,functional
5565,functional
5566,functional
5567,functional
5568,non functional
5569,functional
5570,functional
5571,functional
5572,functional
5573,non functional
5574,functional
5575,non functional
5576,functional
5577,functional
5578,non functional
5579,non functional
5580,functional
5581,functional
5582,non functional
5583,functional
5584,functional
5585,functional
5586,non functional
5587,non functional
5588,functional
5589,functional
5590,functional
5591,non functional
5592,functional
5593,functional
5594,functional
5595,non functional
5596,functional
5597,functional
5598,functional
5599,non functional
5600,functional
5601,functional
5602,functional
5603,functional
5604,functional
5605,functional
5606,non functional
5607,non functional
5608,non functional
5609,functional
5610,functional
5611,non functional
5612,non functional
5613,functional
5614,non functional
5615,functional
5616,functional
5617,functional
5618,functional
5619,functional
5620,functional
5621,functional
5622,functional needs repair
5623,non functional
5624,non functional
5625,functional
5626,functional
5627,functional
5628,non functional
5629,functional
5630,functional
5631,functional
5632,non functional
5633,functional
5634,functional
5635,functional
5636,functional
5637,functional
5638,functional
5639,functional
5640,non functional
5641,functional
5642,functional
5643,functional
5644,functional
5645,non functional
5646,functional
5647,functional
5648,functional
5649,functional
5650,functional
5651,functional
5652,functional
5653,functional
5654,functional
5655,functional
5656,functional
5657,functional
5658,non functional
5659,functional
5660,functional
5661,non functional
5662,functional
5663,functional
5664,functional
5665,non functional
5666,functional
5667,functional
5668,functional
5669,functional
5670,functional
5671,functional
5672,non functional
5673,non functional
5674,functional
5675,non functional
5676,functional
5677,non functional
5678,non functional
5679,functional
5680,functional
5681,functional
5682,functional
5683,non functional
5684,functional
5685,non functional
5686,functional
5687,non functional
5688,functional
5689,functional
5690,non functional
5691,non functional
5692,non functional
5693,functional
5694,functional needs repair
5695,non functional
5696,functional
5697,functional
5698,functional
5699,functional
5700,functional
5701,non functional
5702,functional
5703,non functional
5704,functional
5705,functional
5706,functional
5707,functional
5708,non functional
5709,functional
5710,non functional
5711,functional
5712,functional
5713,functional
5714,functional
5715,functional
5716,non functional
5717,non functional
5718,functional
5719,functional
5720,functional
5721,non functional
5722,functional
5723,functional
5724,non functional
5725,non functional
5726,functional
5727,non functional
5728,non functional
5729,functional
5730,functional
5731,functional
5732,functional
5733,functional
5734,functional
5735,non functional
5736,non functional
5737,functional
5738,functional
5739,functional
5740,functional
5741,non functional
5742,functional
5743,functional
5744,non functional
5745,functional
5746,non functional
5747,functional
5748,functional
5749,functional
5750,functional
5751,functional
5752,functional
5753,non functional
5754,non functional
5755,functional
5756,functional
5757,non functional
5758,non functional
5759,non functional
5760,non functional
5761,functional
5762,non functional
5763,functional
5764,non functional
5765,non functional
5766,non functional
5767,functional
5768,functional
5769,functional
5770,functional
5771,functional
5772,non functional
5773,functional
5774,non functional
5775,functional
5776,non functional
5777,non functional
5778,functional
5779,functional
5780,non functional
5781,non functional
5782,functional
5783,non functional
5784,functional
5785,functional
5786,functional needs repair
5787,functional
5788,functional
5789,functional
5790,functional
5791,functional
5792,non functional
5793,functional
5794,functional
5795,functional
5796,functional
5797,non functional
5798,functional
5799,functional
5800,non functional
5801,functional needs repair
5802,non functional
5803,functional
5804,functional
5805,functional
5806,functional
5807,non functional
5808,functional
5809,non functional
5810,functional
5811,non functional
5812,functional
5813,functional
5814,non functional
5815,functional
5816,functional
5817,functional
5818,functional
5819,functional
5820,functional
5821,non functional
5822,non functional
5823,functional
5824,functional needs repair
5825,non functional
5826,non functional
5827,non functional
5828,functional
5829,functional
5830,functional
5831,functional needs repair
5832,functional
5833,non functional
5834,non functional
5835,functional needs repair
5836,non functional
5837,non functional
5838,functional
5839,functional
5840,non functional
5841,non functional
5842,functional
5843,functional
5844,functional
5845,non functional
5846,non functional
5847,non functional
5848,functional
5849,non functional
5850,non functional
5851,functional
5852,non functional
5853,non functional
5854,functional
5855,functional
5856,functional
5857,non functional
5858,functional
5859,functional
5860,functional
5861,functional
5862,functional
5863,functional
5864,functional needs repair
5865,functional
5866,functional
5867,non functional
5868,functional
5869,functional
5870,functional
5871,functional
5872,non functional
5873,functional
5874,functional
5875,functional
5876,non functional
5877,functional
5878,non functional
5879,functional
5880,functional
5881,functional
5882,functional
5883,non functional
5884,functional
5885,functional
5886,functional
5887,functional
5888,functional
5889,functional needs repair
5890,functional
5891,functional
5892,functional
5893,functional
5894,functional
5895,non functional
5896,non functional
5897,non functional
5898,functional
5899,functional
5900,functional
5901,non functional
5902,functional
5903,non functional
5904,functional
5905,functional
5906,functional
5907,functional
5908,functional
5909,functional
5910,functional
5911,functional
5912,non functional
5913,functional
5914,functional needs repair
5915,functional
5916,functional
5917,non functional
5918,non functional
5919,non functional
5920,non functional
5921,functional
5922,non functional
5923,functional
5924,non functional
5925,functional
5926,functional
5927,non functional
5928,non functional
5929,non functional
5930,non functional
